# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
  121       3.975712339918e+03       1.063169580995e+00       0.000000000000e+00      -4.108777018908e+01       6.801526927265e-08       3.483291147364e-04      -1.844452800829e-06       9.550231999863e-14 
  122       4.015361430152e+03       1.070885702070e+00       0.000000000000e+00      -4.164117729169e+01       6.753910284681e-08       3.448315739252e-04      -1.839703720515e-06       9.265799775290e-14 
  123       4.055038455431e+03       1.078140434041e+00       0.000000000000e+00      -4.218003090378e+01       6.706993667456e-08       3.414208943007e-04      -1.835694563320e-06       8.992456957412e-14 
  124       4.094733629851e+03       1.084925767199e+00       0.000000000000e+00      -4.270373155245e+01       6.660770147690e-08       3.380932947792e-04      -1.832237346564e-06       8.729718996848e-14 
  125       4.134436396840e+03       1.091234095562e+00       0.000000000000e+00      -4.321168209304e+01       6.615187502144e-08       3.348431908620e-04      -1.829118683990e-06       8.477024143559e-14 
  126       4.174135408338e+03       1.097058229396e+00       0.000000000000e+00      -4.370328800746e+01       6.570144028048e-08       3.316630938677e-04      -1.826098633730e-06       8.233731520517e-14 
  127       4.213818503968e+03       1.102391407725e+00       0.000000000000e+00      -4.417795770247e+01       6.525484195619e-08       3.285435082811e-04      -1.822909526670e-06       7.999119197361e-14 
  128       4.253472690215e+03       1.107227310850e+00       0.000000000000e+00      -4.463510280800e+01       6.480994134719e-08       3.254728272202e-04      -1.819254775176e-06       7.772382264061e-14 
  129       4.293085362802e+03       1.111560377055e+00       0.000000000000e+00      -4.507414428385e+01       6.436476227871e-08       3.224404123300e-04      -1.814865844441e-06       7.552791942179e-14 
  130       4.332648169667e+03       1.115386765418e+00       0.000000000000e+00      -4.549453086369e+01       6.392001899305e-08       3.194466395045e-04      -1.809686435124e-06       7.340196744987e-14 
  131       4.372153534380e+03       1.118703522766e+00       0.000000000000e+00      -4.589572320754e+01       6.347705000517e-08       3.164943022106e-04      -1.803716269200e-06       7.134572910773e-14 
  132       4.411593439114e+03       1.121508303500e+00       0.000000000000e+00      -4.627718861124e+01       6.303705627939e-08       3.135855279345e-04      -1.796955560590e-06       6.935867527030e-14 
  133       4.450959412716e+03       1.123799384289e+00       0.000000000000e+00      -4.663840134634e+01       6.260108358846e-08       3.107217347487e-04      -1.789405013372e-06       6.743997756442e-14 
